CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,France,Germany,Spain,Female,Male,Exited
657,40,7,99165.84,1,0,1,119333.95,0,1,0,0,1,1
651,29,3,121890.06,1,1,0,54530.51,0,1,0,0,1,1
604,47,4,118907.6,1,0,1,47777.15,0,1,0,1,0,1
532,43,9,0.0,2,0,0,190573.91,1,0,0,0,1,1
637,40,9,154309.67,1,1,1,125334.16,0,1,0,0,1,1
621,50,5,0.0,2,1,0,191756.54,1,0,0,1,0,1
589,37,7,85146.48,2,1,0,86490.09,1,0,0,0,1,1
697,43,8,103409.16,1,1,0,66893.28,0,1,0,0,1,1
706,47,10,144090.42,1,1,0,140938.95,0,1,0,1,0,1
655,44,6,146498.76,1,1,0,64853.51,0,1,0,1,0,1
705,37,3,109974.22,1,1,1,36320.87,0,1,0,1,0,1
761,62,5,98854.34,1,0,0,86920.97,0,1,0,0,1,1
820,39,9,111336.89,1,1,0,16770.31,0,1,0,0,1,1
638,41,9,144326.09,1,1,0,73979.85,0,1,0,1,0,1
706,29,1,209490.21,1,1,1,133267.69,0,0,1,1,0,1
651,38,2,0.0,3,1,0,67029.82,0,0,1,0,1,1
586,60,3,47020.65,2,0,1,63241.21,1,0,0,1,0,1
611,49,9,115488.52,2,1,1,138656.81,0,1,0,1,0,1
562,39,6,130565.02,1,1,0,9854.72,0,1,0,1,0,1
664,46,2,0.0,1,1,1,177423.02,1,0,0,0,1,1
558,33,0,108477.49,1,1,1,109096.71,1,0,0,0,1,1
500,50,5,0.0,4,1,1,83866.35,0,0,1,1,0,1
681,43,3,66338.68,1,1,1,18772.5,1,0,0,0,1,1
560,49,4,0.0,1,1,1,100075.1,1,0,0,0,1,1
599,49,10,143888.22,2,1,1,166236.38,0,1,0,1,0,1
683,40,4,95053.1,1,1,1,116816.54,0,0,1,0,1,1
657,48,5,143595.87,1,0,0,101314.65,0,1,0,1,0,1
606,36,1,155655.46,1,1,1,192387.51,1,0,0,0,1,1
711,42,3,177626.77,3,0,1,16392.72,0,0,1,0,1,1
640,47,6,89799.46,2,0,1,13783.77,1,0,0,1,0,1
653,41,1,104584.11,1,1,0,15126.32,0,1,0,0,1,1
803,50,8,98173.02,1,0,0,22457.25,0,1,0,1,0,1
766,27,5,126285.73,1,1,0,177614.17,0,1,0,0,1,1
630,55,2,0.0,1,1,1,106202.07,1,0,0,0,1,1
765,46,8,119492.88,2,0,1,166896.01,0,1,0,1,0,1
702,60,5,138597.54,2,1,1,41536.59,0,1,0,1,0,1
647,52,7,130013.12,1,1,1,190806.36,0,1,0,0,1,1
686,47,6,0.0,1,1,0,32080.69,0,0,1,1,0,1
736,36,8,103914.17,1,1,1,110035.88,0,1,0,1,0,1
749,34,2,0.0,1,0,0,174189.04,0,0,1,0,1,1
630,39,10,105473.74,1,0,0,58854.88,0,0,1,0,1,1
578,59,10,185966.64,1,0,0,9445.42,1,0,0,0,1,1
507,36,9,118214.32,3,1,0,119110.03,0,1,0,0,1,1
673,43,8,127132.96,1,0,1,6009.27,0,0,1,0,1,1
544,26,6,0.0,1,1,0,100200.4,1,0,0,1,0,1
624,52,0,133723.43,1,0,0,4859.59,0,1,0,1,0,1
676,48,2,124442.38,1,1,0,15068.53,0,1,0,1,0,1
598,60,4,0.0,1,1,0,197727.14,1,0,0,0,1,1
618,49,9,44301.43,3,1,1,89729.3,1,0,0,1,0,1
847,41,3,101543.51,4,1,0,16025.17,0,1,0,1,0,1
435,54,3,0.0,1,1,0,156910.46,1,0,0,0,1,1
824,26,7,146266.0,1,1,0,21903.62,1,0,0,0,1,1
585,50,2,125845.66,1,1,0,9439.31,0,1,0,0,1,1
741,42,6,106036.52,1,1,0,194686.78,1,0,0,0,1,1
710,62,9,148214.36,1,1,0,48571.14,0,1,0,1,0,1
373,42,7,0.0,1,1,0,77786.37,1,0,0,0,1,1
629,40,9,137409.19,1,1,0,175877.7,1,0,0,1,0,1
567,47,2,0.0,1,0,0,110900.43,1,0,0,1,0,1
499,53,1,75225.53,2,0,0,144849.1,0,0,1,1,0,1
701,63,3,120916.52,3,0,0,144727.45,0,1,0,0,1,1
559,52,2,0.0,1,1,0,129013.59,1,0,0,0,1,1
789,43,8,119654.44,2,0,1,148412.24,0,1,0,0,1,1
515,48,5,129387.94,1,0,1,147955.91,1,0,0,0,1,1
651,45,6,86714.06,1,1,0,85869.89,0,1,0,1,0,1
659,29,6,123192.12,1,1,1,56971.41,1,0,0,0,1,1
727,46,3,115248.11,4,1,0,130752.01,0,1,0,0,1,1
779,29,3,46388.16,3,1,0,127939.26,1,0,0,1,0,1
782,72,5,148666.99,1,1,0,2605.65,0,1,0,1,0,1
769,34,7,115101.5,1,0,0,57841.89,0,1,0,0,1,1
686,41,5,128876.71,3,1,1,106939.34,1,0,0,0,1,1
739,41,8,0.0,1,1,0,191694.77,0,0,1,1,0,1
634,59,3,95727.05,1,0,0,97939.4,0,1,0,1,0,1
547,49,2,0.0,1,0,0,65466.93,1,0,0,1,0,1
480,40,7,0.0,1,1,0,170332.67,1,0,0,1,0,1
724,33,4,88046.88,1,0,1,186942.49,0,1,0,0,1,1
516,47,9,128298.74,1,0,0,149614.17,0,1,0,1,0,1
530,45,1,0.0,1,0,1,190663.89,1,0,0,1,0,1
700,32,8,110923.15,2,1,1,161845.81,1,0,0,1,0,1
586,46,8,106968.96,1,1,1,79366.98,0,1,0,0,1,1
708,51,8,70754.18,1,1,1,92920.04,1,0,0,1,0,1
648,43,7,81153.82,1,1,1,144532.85,0,0,1,1,0,1
641,48,3,147341.43,1,1,1,157458.61,1,0,0,1,0,1
653,46,0,119556.1,1,1,0,78250.13,1,0,0,0,1,1
762,35,3,119349.69,3,1,1,47114.18,0,0,1,1,0,1
467,28,10,126315.26,1,1,0,32349.29,0,1,0,0,1,1
595,64,2,105736.32,1,1,1,89935.73,0,1,0,1,0,1
763,32,1,108465.65,2,1,0,60552.44,0,1,0,1,0,1
678,55,4,129646.91,1,1,1,184125.1,0,1,0,0,1,1
757,43,5,131433.33,2,1,1,3497.43,0,1,0,1,0,1
505,33,3,106506.77,3,1,0,45445.78,0,1,0,1,0,1
771,50,3,105229.72,1,1,1,16281.68,1,0,0,0,1,1
624,55,7,118793.6,1,1,1,95022.02,1,0,0,0,1,1
615,34,1,83503.11,2,1,1,73124.53,1,0,0,0,1,1
795,33,9,104552.72,1,1,1,120853.83,0,1,0,1,0,1
702,44,9,0.0,1,0,0,59207.41,0,0,1,0,1,1
498,42,3,152039.7,1,1,1,53445.17,0,1,0,0,1,1
655,46,7,137145.12,1,1,0,115146.4,0,1,0,1,0,1
565,34,1,108968.16350265035,2,1,0,109298.99163030407,0,0,0,0,1,1
701,45,2,97308.56072041437,1,0,0,133645.26532204435,0,1,0,0,1,1
607,49,5,130774.84679452988,2,0,0,184798.4555331637,0,0,0,1,0,1
631,40,9,123840.00773663768,1,0,0,132014.14514821762,0,0,0,1,0,1
633,50,5,130815.24320033708,1,0,0,184595.88961684922,0,1,0,0,0,1
702,53,1,163070.17702382387,3,0,0,26087.52496522676,0,0,0,0,0,1
596,65,6,113521.2692837225,1,1,0,108545.85736512592,0,0,0,1,0,1
637,56,5,119403.63469173387,2,0,0,167183.5287446667,0,1,0,0,0,1
738,46,1,0.0,2,1,0,177434.95659544034,0,0,1,0,0,1
564,38,5,130400.18677644822,1,0,0,9660.86234928733,0,0,0,1,0,1
640,46,3,95049.99204409479,1,0,1,116739.75259158367,0,0,0,0,0,1
544,44,5,0.0,1,1,0,170367.96827213175,1,0,0,0,0,1
715,43,3,166770.356590958,1,0,0,120900.95800878144,0,0,0,0,0,1
660,41,7,144468.85675389034,1,1,0,103292.49538045384,0,0,0,0,1,1
515,44,4,83556.42366228082,1,0,0,62599.69293509359,0,0,0,1,0,1
537,46,2,81002.43852010914,2,0,1,176968.2075494484,0,0,0,0,0,1
768,44,0,77459.27211413532,1,0,0,157629.11403403518,0,0,0,1,0,1
606,26,4,206800.23899955218,1,0,0,195562.60704607074,0,0,0,0,0,1
665,46,6,0.0,1,1,0,191733.09325775047,0,0,0,1,0,1
645,50,3,77110.74037168441,1,0,0,138895.14605062452,0,0,0,1,0,1
483,50,2,0.0,1,0,0,114546.0290298309,0,0,0,0,0,1
702,43,2,94074.70926080941,1,0,0,154800.74567525685,1,0,0,0,1,1
830,36,7,142880.3573171748,1,1,0,89938.05932108444,0,0,0,0,0,1
787,55,7,168538.1749719449,1,0,0,183251.30484948115,1,0,0,0,1,1
685,47,5,137433.03734530724,1,1,1,119629.91107237173,0,0,0,0,1,1
518,50,4,0.0,3,0,0,83930.35891825083,0,0,0,1,0,1
839,50,8,132489.73660782716,1,1,0,170934.94724239554,0,0,0,1,0,1
788,48,8,98287.76927488908,1,0,0,22681.169978386926,0,0,0,1,0,1
527,46,2,122553.34750537982,1,1,1,41219.54439706296,0,1,0,0,0,1
709,62,3,152912.4110700764,2,0,0,146556.91160045748,0,1,0,1,0,1
609,48,6,69810.46515143721,1,1,0,43955.11694086236,0,0,0,1,0,1
611,59,4,139164.316705912,1,1,0,175727.4573006633,0,0,0,1,0,1
741,42,4,0.0,1,0,0,113081.75658511517,1,0,0,0,0,1
607,49,5,130792.33484405465,2,0,0,184801.65298096449,0,0,0,1,0,1
485,51,8,114492.35018264595,1,1,0,178459.98680664846,0,1,0,0,1,1
657,54,6,0.0,1,1,0,33451.75826586899,0,0,0,0,1,1
735,37,5,108636.90944540814,1,1,0,166927.00925800353,0,1,0,0,1,1
667,32,8,121357.25188727141,1,1,0,190166.59378461618,0,0,0,0,1,1
664,47,8,120759.79073265144,2,1,0,167094.82753537176,0,1,0,0,0,1
681,50,5,145131.2955415932,3,1,0,157234.28653683618,1,0,0,1,0,1
747,36,1,128564.01055296401,1,0,1,6906.269846603135,0,0,0,1,0,1
782,55,9,117407.55939159538,2,1,0,94931.68875307482,0,0,0,1,0,1
660,56,2,91483.57208998104,1,1,0,163241.84314703228,0,0,0,1,0,1
517,61,8,126503.78676524205,1,1,0,175869.52820676638,0,0,0,0,1,1
683,39,1,134858.2837142077,2,0,0,102234.62158187926,0,1,0,0,1,1
658,51,3,154498.11069723486,2,0,1,108630.78918908874,0,0,0,0,0,1
615,58,6,71462.21636260516,3,0,1,113103.79672104333,1,0,0,0,0,1
566,33,2,115639.61449414912,1,0,0,112509.25568567956,0,1,0,1,0,1
642,23,3,210678.3096130282,1,0,0,195702.74355882773,1,0,0,0,0,1
731,42,6,106034.04956899093,1,0,0,194467.03244698286,0,0,0,0,0,1
635,46,3,129594.04749287329,3,1,0,47666.30757270853,0,1,0,0,1,1
752,44,3,110369.056810358,1,1,0,26541.28847975385,0,0,0,0,0,1
570,36,9,153785.2598464687,1,0,0,54098.05736822627,0,0,1,0,0,1
538,42,9,144852.84673343442,1,0,1,12413.132833393667,0,0,0,1,0,1
632,42,7,105244.10242562044,1,0,0,57813.141691130564,0,0,0,0,1,1
460,48,6,168438.18041348338,1,0,0,16912.438854471737,0,0,0,0,0,1
624,57,4,142552.98033389662,1,1,0,31983.98319894096,0,0,0,1,0,1
551,57,3,106413.61151478418,3,1,0,128803.73713501146,0,0,0,0,0,1
530,59,5,55074.425287580736,1,1,0,83244.0788166711,0,0,0,0,0,1
658,26,9,156585.06568635663,1,0,1,101843.86902168715,0,0,0,0,0,1
695,31,6,175464.2695936366,2,1,0,116352.32635346873,1,0,0,0,0,1
459,47,6,168286.5912352259,1,1,0,16831.699311440527,0,1,0,0,0,1
623,41,2,0.0,1,1,0,74230.60720798977,0,0,0,0,1,1
575,28,3,100007.98388099055,1,1,0,4969.239061359103,0,0,0,1,0,1
804,55,7,174389.78197782103,1,0,0,162213.0723177508,0,0,0,0,0,1
753,32,5,147181.2902142191,1,1,0,60864.92451653823,0,0,0,0,1,1
654,42,4,34217.88616190418,1,1,0,66469.07585062772,0,0,0,1,0,1
746,59,5,98454.9732113275,1,0,0,86629.62313773586,0,0,0,0,0,1
581,44,6,167146.58763604806,1,1,0,15686.746152998729,0,0,0,1,0,1
706,43,2,166682.92580263657,1,0,0,120457.27613641808,0,0,0,0,0,1
583,31,3,128935.06618281979,1,0,0,149424.49242129302,0,0,0,0,0,1
679,54,3,155603.82617068873,1,0,0,120461.50437955416,0,1,0,0,0,1
789,32,7,167495.14520311408,1,1,0,84963.9280722968,0,0,0,0,0,1
723,28,5,126312.17491565364,1,1,0,177023.0147770344,0,0,0,0,1,1
665,44,4,73830.38702521074,1,1,0,157377.76539924135,0,0,0,0,0,1
655,54,3,95774.48904428915,1,0,0,98047.93946619095,0,0,0,0,0,1
651,50,4,155370.9713971604,1,1,0,87111.04583728261,0,0,0,1,0,1
660,44,3,0.0,1,1,0,12102.614346172717,1,0,0,1,0,1
671,38,5,90103.78565318056,1,1,0,170146.1477659366,1,0,0,1,0,1
747,55,4,0.0,1,0,0,166583.27172434924,0,0,0,0,1,1
537,43,3,0.0,1,0,0,172662.1342880761,0,0,0,1,0,1
715,43,4,110459.62222173801,2,1,1,11333.4667125515,0,0,0,0,0,1
711,43,3,117205.280069781,1,0,0,122597.31086494857,0,1,0,0,0,1
627,44,2,0.0,1,0,0,173181.95143765266,1,0,0,1,0,1
617,52,4,118497.2842937962,1,1,0,133576.50276548078,0,1,0,1,0,1
694,49,8,70952.05647272583,1,1,0,92651.63176835682,0,0,0,0,0,1
607,38,5,95696.22933631016,2,1,0,139724.1714361977,0,1,0,1,0,1
609,38,2,178842.79332623087,1,0,0,66635.17657485635,1,0,0,1,0,1
576,38,8,72742.72321988913,1,1,0,90222.69371196507,0,0,0,0,0,1
703,39,0,116964.85974917415,1,0,0,122875.38405552029,0,1,0,0,0,1
743,45,1,114967.10779852625,1,0,0,189607.7670329013,1,0,0,0,0,1
518,40,1,0.0,1,1,0,49680.02387337574,0,0,0,1,0,1
479,49,3,95958.4491309547,3,0,0,198672.87936759292,0,0,0,0,1,1
587,50,5,127796.77843281966,1,0,0,177275.20884328545,0,1,0,0,0,1
601,48,6,146954.34429510578,1,1,0,54225.35645811371,0,0,0,0,0,1
682,35,1,181177.4927593131,1,1,0,63753.914705750285,0,0,0,0,0,1
595,63,2,105736.30462696616,1,1,1,89936.432117924,0,1,0,1,0,1
624,29,8,142508.01825374836,1,1,0,73891.20099588213,0,1,0,1,0,1
618,44,1,0.0,1,0,0,126054.71584216139,0,0,0,0,0,1
734,56,8,148411.59359424803,1,0,0,155079.84516133482,0,0,0,1,0,1
538,60,7,114303.63111979287,1,0,0,18345.25814733889,0,1,0,0,0,1
637,37,3,168544.12758246515,1,1,0,138530.06791363686,1,0,0,1,0,1
628,50,5,144336.87022382746,1,0,0,99418.05412791575,0,0,0,1,0,1
629,39,8,137377.34639883545,1,1,0,175846.96956667144,0,0,0,1,0,1
654,45,1,151433.50220091417,1,0,1,2535.9095321228124,0,0,0,1,0,1
683,54,5,137149.19105597935,1,1,0,142493.82965314435,0,0,0,1,0,1
740,56,1,110681.8702194618,1,0,0,160072.4773642265,0,1,0,0,0,1
713,45,3,96959.8798546825,1,1,1,133442.6223925058,0,1,0,0,1,1
651,29,3,121893.91432629767,1,0,0,54536.20232272656,0,1,0,0,1,1
606,48,5,130870.16298472798,2,0,0,184815.8827792551,0,0,0,1,0,1
670,40,2,165200.6762257521,2,0,0,176866.2184058518,0,1,0,0,0,1
546,52,5,135261.70671031697,1,1,0,173273.8052880818,0,1,0,1,0,1
595,39,7,151345.01138951362,1,0,0,27698.79867334754,0,0,0,0,0,1
607,41,3,91904.06434241052,1,1,0,191390.80700125292,0,0,0,0,0,1
452,54,8,125916.14465512932,2,1,0,60886.370631268306,0,0,0,1,0,1
549,39,3,135201.27908953495,1,1,0,14394.45429830703,0,0,0,0,1,1
686,49,5,143687.60839844067,3,1,0,157630.01047651135,0,0,0,1,0,1
589,40,1,85780.65135542018,1,0,0,136666.69364994008,0,0,1,0,0,1
720,43,9,98206.28562032533,1,0,0,184486.4721380396,0,1,0,1,0,1
609,42,6,103999.0751141831,1,1,0,194688.99447525473,0,0,0,0,0,1
640,45,4,121596.00627179188,1,0,0,14573.104549860092,0,0,0,0,1,1
760,38,6,0.0,1,0,1,44568.68065435717,0,0,0,0,1,1
566,43,4,119438.02110370173,1,1,0,92576.51093624475,0,0,0,0,0,1
701,50,9,67700.92614090201,1,0,0,78808.76403190978,0,0,0,0,0,1
640,43,8,199836.25344680584,1,0,0,133621.76434232856,0,0,0,0,1,1
554,41,7,103261.37943086636,1,0,0,186948.43682001447,0,1,0,1,0,1
674,31,6,175457.98193016357,2,1,0,115376.32304588832,1,0,0,0,0,1
704,32,6,100773.49502148334,1,0,0,32835.07088776553,0,1,0,0,0,1
701,48,0,163394.62476744995,1,0,0,157260.69223169461,0,0,1,0,0,1
686,55,7,133886.8363081903,1,1,0,171752.14931277029,0,1,0,1,0,1
643,37,8,0.0,1,1,0,12106.133148537116,0,0,0,0,0,1
657,45,7,114164.88339267315,2,1,0,151415.16646558544,0,0,0,0,0,1
679,42,3,114859.56859460886,1,1,1,106103.30608459037,0,1,0,0,1,1
685,40,3,0.0,2,0,0,174199.15294544277,0,0,1,0,0,1
589,49,0,108850.60204866447,2,0,0,88520.00601923907,0,0,0,0,0,1
559,41,7,117828.26716221437,1,0,0,41429.8939472421,0,1,0,1,0,1
660,48,8,107662.1569429329,1,1,0,140229.68032173556,0,1,0,0,0,1
831,48,8,132797.725558897,1,0,0,171086.14510072843,0,1,0,1,0,1
583,42,7,66585.4207612946,1,1,0,78215.44181611463,0,0,0,0,1,1
545,54,7,105669.7230976758,1,0,0,141014.2707418317,0,0,0,0,0,1
727,37,8,133478.7026786498,1,1,0,59591.10665471615,1,0,0,1,0,1
466,49,3,127648.72584115533,1,1,0,140760.34539298833,0,0,0,0,0,1
707,34,4,116661.3833065248,1,0,0,190742.1827811356,0,0,0,1,0,1
680,43,4,115309.00296029578,3,1,0,130039.63327245899,0,1,0,0,1,1
656,47,7,48132.98107680201,2,0,1,91415.08761289486,0,0,0,1,0,1
562,38,6,49844.70457140291,1,1,0,114817.36957550749,0,0,0,0,0,1
768,51,2,56392.305517453504,1,1,0,113320.69397257628,1,0,0,1,0,1
429,48,2,137082.9226197652,1,0,0,146577.70479594846,0,1,0,0,0,1
633,32,5,175084.16959668996,1,1,0,112927.38678697274,0,0,0,0,0,1
683,52,6,76222.72574845394,1,0,0,145740.57306547064,0,0,0,0,0,1
655,42,3,149282.79745143856,1,0,1,44699.688868321355,0,0,0,1,0,1
775,49,8,67718.51560352644,1,0,0,92034.63328460472,0,0,0,1,0,1
746,49,5,202911.49535214034,1,0,1,17228.046069484422,1,0,0,0,0,1
571,49,1,109034.38150300033,1,0,0,88587.45879209848,0,0,0,0,0,1
653,38,5,0.0,1,0,0,144395.22108809947,0,0,0,0,0,1
697,52,8,96018.93909909413,1,0,0,70297.36290397565,0,1,0,1,0,1
691,39,1,141942.4893078136,1,1,0,31368.16247164389,0,1,0,0,0,1
637,47,3,65301.32936275488,1,0,0,188276.97411332288,0,0,1,0,0,1
634,47,2,126356.83916080413,1,1,0,9378.79147731679,0,0,0,0,1,1
701,56,2,123551.29619792562,1,1,0,87197.93170911945,0,0,0,0,0,1
510,43,9,129807.19159841602,1,1,0,5257.695679046454,0,1,0,0,0,1
686,33,7,130075.1836249547,1,1,0,46481.77123576362,0,0,0,0,0,1
740,46,1,0.0,2,1,1,177431.17424646794,0,0,0,0,0,1
658,48,5,113206.65549400396,2,1,0,159016.98744100606,0,1,0,0,0,1
599,45,6,126026.28075385482,1,0,0,64632.97573877971,0,0,0,0,1,1
671,55,2,209356.83558862653,1,1,0,151038.35783604672,0,0,0,0,0,1
638,35,4,131137.44527750977,3,0,1,28231.79154963979,0,0,0,1,0,1
747,42,6,132378.3291147067,2,1,0,26954.681718412314,0,0,0,1,0,1
579,58,9,186109.70597943608,1,0,0,9511.75251011367,1,0,0,0,1,1
697,50,8,105146.056067585,1,1,0,136.31719862370122,0,0,0,0,0,1
506,42,3,152220.73417027277,1,1,0,53361.598768803386,0,1,0,0,0,1
453,65,6,135256.750988913,1,1,0,172753.01954126862,0,1,0,1,0,1
679,42,2,0.0,1,0,1,91993.91667273885,1,0,0,1,0,1
702,42,5,0.0,1,1,0,91707.83425821179,1,0,0,0,0,1
627,59,5,112851.26969844848,1,1,0,108954.72988316967,0,1,0,1,0,1
681,49,4,111735.25465628259,1,0,0,32711.006686782417,0,0,0,0,1,1
613,48,3,116592.75639553016,1,1,0,4760.886651046768,1,0,0,0,0,1
690,50,7,65083.72574235965,2,0,0,13394.221523106587,1,0,0,1,0,1
778,56,6,115823.23581632024,1,0,0,159889.45758097988,0,1,0,0,0,1
691,31,6,122604.38617855651,1,1,0,130325.06087758328,0,0,0,0,0,1
499,46,6,168286.62104651384,1,1,0,17325.03983440623,0,1,0,0,0,1
732,49,3,120850.6854315427,4,0,0,166841.7044879262,0,1,0,0,0,1
533,51,8,137808.02276332892,1,1,0,163139.2608792782,0,1,0,0,0,1
654,46,3,89866.28623431471,1,0,0,156627.58446116003,0,0,0,1,0,1
671,51,2,147578.7999736146,1,0,0,156984.25130726598,1,0,0,0,0,1
682,27,4,122466.83636034708,1,1,0,128557.80241343152,0,0,1,0,0,1
720,45,8,116349.58532713953,1,0,0,173424.9381338213,0,1,0,0,1,1
682,55,7,116539.23853741295,1,1,0,44432.95227192423,0,1,0,0,0,1
661,46,8,135814.65403231003,1,0,0,178430.54101402458,1,0,0,0,0,1
658,50,7,150944.67624902062,1,0,0,151151.6626760732,0,0,0,1,0,1
580,64,8,106793.38613848615,3,1,0,107890.2196055822,1,0,0,1,0,1
582,47,1,102357.6018207993,1,1,0,133306.02273787354,0,0,0,0,0,1
660,41,7,67689.4911500269,1,0,0,46145.22662546956,0,0,0,0,0,1
651,46,1,119338.72681817578,1,0,0,78329.5900109693,1,0,0,0,1,1
572,44,1,99872.86739027257,1,0,0,4996.414086430173,0,1,0,0,0,1
655,60,5,138048.7996909038,1,0,0,94189.75822481871,0,0,0,0,0,1
643,32,7,141648.77540569915,1,1,0,167081.81442900395,0,1,0,1,0,1
606,35,2,108372.81785284205,2,0,0,109138.15742504633,0,0,0,0,0,1
828,43,3,102460.51768563526,3,1,0,16088.981242832693,0,0,0,0,0,1
630,40,5,86041.94853280329,1,1,0,87792.18136289272,1,0,0,0,0,1
631,42,3,138029.90769295863,1,1,0,130282.8816221876,0,0,0,0,0,1
666,42,2,84280.53924983219,1,1,0,73453.59085148375,1,0,0,0,1,1
569,44,5,0.0,1,0,0,194202.19771794838,0,0,1,1,0,1
716,32,9,0.0,1,1,0,136119.13769802672,0,0,1,1,0,1
729,45,6,60875.897246998065,1,1,0,183876.63918442157,0,0,0,0,0,1
788,49,7,97883.65838505996,1,0,0,22307.07966093788,0,1,0,1,0,1
467,45,6,127683.85311519893,1,0,0,176296.42375015083,0,1,0,0,1,1
639,43,3,145808.97133833595,1,1,0,142709.9151352534,0,0,0,1,0,1
625,40,4,120358.31580589012,1,0,0,161491.21389625373,0,1,0,0,0,1
653,39,1,134851.8533730337,1,0,0,174250.40646525778,0,1,0,0,0,1
486,22,5,82797.11524505059,2,0,0,163134.6222413496,0,0,0,0,0,1
660,52,2,143563.9985961527,1,0,1,109149.33432563717,0,0,0,1,0,1
763,39,4,117499.00362897337,1,0,0,24843.667062185352,0,1,0,0,0,1
679,47,1,90977.95027036438,1,0,0,159116.7478865947,0,0,0,1,0,1
634,54,0,148545.30634080968,1,0,0,47076.48169678017,0,1,0,0,1,1
594,45,9,0.0,1,0,0,73491.05233471862,1,0,0,0,0,1
676,43,6,98249.37108294037,1,1,0,118848.56381148806,0,0,0,0,0,1
668,58,1,361.5317579799016,1,1,0,177440.61875857902,0,0,0,0,0,1
632,39,9,105461.92014866415,1,0,0,58891.7863494704,0,0,0,0,0,1
520,52,3,167868.25366924334,1,1,0,149675.52184864937,1,0,0,0,0,1
847,62,7,169773.3635251899,1,0,0,184068.10805182392,1,0,0,0,1,1
656,29,5,123355.72728837976,1,1,1,57088.45823729045,0,0,0,0,0,1
816,52,4,124904.7396846789,1,0,0,131283.4928231296,0,0,0,1,0,1
559,51,1,0.0,1,0,0,128988.28471342463,0,0,0,0,1,1
686,47,7,142537.65348346156,2,0,0,187766.36911623116,0,1,0,0,1,1
694,39,3,138869.61483650026,1,1,1,118959.91828706193,0,1,0,0,1,1
699,38,7,101148.60529500316,1,0,0,34367.2774164685,0,1,0,0,1,1
688,44,7,115624.22490895548,1,0,0,43154.314013793846,0,1,0,1,0,1
720,31,5,0.0,1,1,0,134702.50286964115,1,0,0,0,0,1
584,35,4,121257.74719545303,1,1,0,21577.256259847025,0,0,0,0,1,1
698,46,1,126201.86928628293,1,0,0,132632.7619126248,1,0,0,1,0,1
720,36,7,104404.7325643494,1,1,0,109855.47828705274,0,1,0,0,0,1
709,41,2,0.0,1,1,0,121781.6382163999,0,0,1,0,0,1
707,45,2,168734.38966794102,1,0,0,139077.22919955917,1,0,0,1,0,1
705,34,5,116669.45718409981,1,0,0,190706.95882896296,0,0,0,0,0,1
723,33,0,0.0,1,1,0,121756.9856589251,0,0,1,0,0,1
745,31,0,82973.24213947236,1,0,0,156060.8977343449,1,0,0,0,0,1
571,54,2,44799.84718278449,1,1,0,40259.23425544392,1,0,0,0,0,1
582,25,9,159309.08954199977,1,1,1,102257.14755031756,0,0,0,0,0,1
478,41,5,0.0,1,1,0,130026.65864310173,0,0,0,0,0,1
553,34,1,110204.83374381754,1,1,0,5568.221221772068,0,1,0,0,0,1
685,45,3,118624.65421439189,1,0,0,9534.529038450799,0,1,0,0,1,1
593,46,8,107944.15925184605,1,1,0,139485.32577755488,0,1,0,0,0,1
631,41,1,0.0,1,0,0,112453.45338404796,0,0,1,1,0,1
663,44,1,141384.5977992726,1,0,0,189405.35637446953,0,1,0,0,1,1
629,41,6,130158.72298577342,2,0,0,9241.204915078886,0,1,0,0,0,1
788,48,7,179879.35967829064,1,0,0,14680.391388857013,1,0,0,0,1,1
646,42,7,137470.71256656674,1,1,0,116300.42964425185,0,1,0,1,0,1
670,41,1,76470.77603740689,1,1,0,40823.61708963398,1,0,0,0,1,1
731,51,2,111098.32738925262,1,0,0,160611.79622701806,0,1,0,0,0,1
647,42,4,129738.35169074617,2,1,1,107405.12322672753,0,0,0,0,1,1
512,59,7,102230.00897593488,1,0,0,187083.60217390515,0,1,0,0,0,1
838,51,5,0.0,1,0,0,183231.73503538038,1,0,0,0,0,1
756,48,4,165743.2175875191,1,0,0,153999.6344387501,0,0,0,0,1,1
581,44,4,0.0,2,0,0,5500.267972214888,0,0,1,0,0,1
586,44,5,0.0,2,0,0,110909.40675803128,1,0,0,1,0,1
779,51,2,102046.69541273304,1,1,0,36404.02046042693,0,0,0,0,0,1
563,49,2,106260.25069662585,1,0,0,109972.84146787369,0,0,0,0,0,1
668,48,1,93609.5673875095,2,1,0,157167.21561107374,0,0,0,0,0,1
727,38,3,0.0,1,0,0,57855.34017723109,1,0,0,0,0,1
658,44,1,141119.4518900099,1,1,0,189904.9054182461,0,1,0,0,0,1
528,58,7,128883.70869604178,1,0,0,176788.66833738645,0,1,0,0,0,1
641,52,2,124288.15530889951,1,1,0,16780.59741228083,0,1,0,0,0,1
680,47,1,91183.36680738574,1,0,0,159120.96502060155,0,0,0,1,0,1
673,41,4,90718.70537386801,1,0,0,75563.81281193536,0,0,0,1,0,1
690,36,2,0.0,1,1,0,91769.00024200261,1,0,0,1,0,1
648,40,5,147727.2663857168,2,1,0,46753.10210443885,0,0,0,1,0,1
663,36,5,144715.84856316337,1,1,0,57286.37416141564,0,1,0,0,0,1
568,34,1,109135.13672850243,2,1,0,109367.8268459007,0,0,0,0,1,1
